eid	track_name	entity_code	track_id	artist_id	artist_name	artist_genre	artist_birth_date	artist_birth_place
8353	Jolene (Live Under Blackpool Lights)	m.011303q	308250	132	The White Stripes			
8357	Blueprints For Future Homes	m.01ddllg	308672	9295	Norma Jean	Female	1938-01-30	Wellston
8371	A Media Friendly Turn for the Worse	m.0fs22k1	309768	9295	Norma Jean	Female	1938-01-30	Wellston
8375	"True/False	 Fake/Real"	m.0dprs2v	310003	14614	Hercules and Love Affair	Male	1748-01-01	Virginia
8378	Love of Reign	m.0nnmrds	310136	13667	Gonjasufi	Male	1978-01-01	San Diego
8382	Believe E.S.P.	m.0f3x0t2	310353	16898	Deerhoof			
8388	Crystalised (The Neon Lights remix)	m.0fykxkk	310762	32	The xx			
8401	Moments Forever Faded	m.0rwydp	311620	7339	Funeral for a Friend			
8420	Between an Erupting Earth and an Exploding Sky	m.0sh4vm1	312223	9483	Los Campesinos!			
8427	Chasing Pavements (Live At Hotel Cafe)	m.0dqvky0	312542	504	Adele	Female	1988-05-05	Tottenham
8431	"The Black Bird	 the Dark Slope"	m.0vc7bv0	312765	9483	Los Campesinos!			
8442	Came Out Swinging	m.0nlqgyt	313462	13037	The Wonder Years			
8443	Favourite Food	m.0fv5cy9	313470	20790	Tokyo Police Club			
8445	Translating the Name	m.0fbrh4j	313535	7326	Saosin			
8451	While You Doooo	m.0fyn6fy	313783	34887	Teebs			
8462	Eye Robot	m.0nn9zy3	314058	16660	Plaid			
8468	Someday Believers	m.0sqdy87	314284	3670	Portugal. The Man			
8471	Cementality	m.0wp7y2c	314423	28913	King Krule	Male	1994-08-24	London
8473	A Charm / A Blade	m.0sj43zy	314450	18485	Phosphorescent			
8489	Climbing a Chair to Bed	m.0g8sdr9	315092	467	Dropkick Murphys			
8495	King of Asskissing	m.0mbbc4	315597	86	The Hives			
8510	Filial	m.0g65cv3	316005	15204	Pianos Become the Teeth			
8514	Don't Cry (alt. lyrics)	m.0fqs487	316307	163	Guns N' Roses			
8537	Dogs Were Barking	m.014lbt6	317482	17414	Gogol Bordello			
8539	Supertheory of Supereverything	m.0f06y1d	317677	17414	Gogol Bordello			
8548	Dinosaurs (Jon Kennedy Mix)	m.0qbd9m	317927	4112	Bonobo	Male	1976-03-30	Brighton
8549	Amalucada Vida	m.0dwqrm8	318048	3078	Manu Chao	Male	1961-06-21	Paris
8550	Mama Cuchara	m.0dqt_7s	318050	3078	Manu Chao	Male	1961-06-21	Paris
8566	Strange Meeting II	m.0m9_bj	319389	2726	Nick Drake	Male	1948-06-19	Yangon
8575	Spend a Lifetime	m.0lt79_	319827	6230	Jamiroquai			
8585	You've Got to Belong to It	m.0ldnvj	320564	56	Pantera	Male	1964-02-03	Santiago de Querétaro
8588	Dub the Frequencies of Love	m.0f06y1h	320645	17414	Gogol Bordello			
8590	Another Place to Fall	m.0125j2j	320721	5069	KT Tunstall	Female	1975-06-23	Edinburgh
8599	Falling From the Sun	m.0fqgls8	321765	6047	The Album Leaf			
8600	Negativ Nein	m.0rjg_v	321823	16682	Einstürzende Neubauten			
8606	The Boogie Man Song	m.0z50xf	322102	7935	Mos Def	Male	1973-12-11	Brooklyn
8621	Exits to Nowhere	m.0dw8jv6	323533	17510	Sleepmakeswaves			
8622	Loyal Shadow	m.0sh1z50	323746	361	Soilwork			
8639	(Come On) Let's Go!	m.0dmmqzt	324578	2442	The Smashing Pumpkins			
8661	The Difference Between Medicine And Poison Is In The Dose	m.0dyxxxz	325091	13757	Circa Survive			
8668	Another Know It All	m.0yq5rn	325220	7907	Chevelle			
8679	The Document Speaks for Itself	m.0y9zt90	325657	6872	A Day to Remember			
8683	Cicadas And Gulls	m.0rjk__l	325860	3095	Feist	Female	1976-02-13	Amherst
8687	Breeding Thorns	m.0f03q40	325973	361	Soilwork			
8692	Unnecessary Trouble	m.014g3gn	326095	5153	Hard-Fi			
8694	Long Live The Misanthrope	m.0spk1cc	326134	361	Soilwork			
8704	Never Went to Church	m.019lfck	326436	2301	The Streets			
8705	Zzzonked	m.0ds5mmr	326532	2868	Enter Shikari			
8708	"Grow On	 Grow Up	 Grow Out"	m.0dy4g4f	326650	27500	Moving Mountains			
8716	Syndir Guðs (opinberun frelsarans)	m.0m7hvh	327148	425	Sigur Rós			
8717	Cast It Out	m.0fyd5pr	327237	19716	10 Years			
8722	An Evening with El Diablo	m.012ljhx	327485	7907	Chevelle			
8728	Better Do Better	m.01cf0tb	327772	5153	Hard-Fi			
8736	The Whole Catastrophe	m.0fx82yq	328233	6249	Hammock			
8750	Violence (Enough Is Enough)	m.0y9fy11	328716	6872	A Day to Remember			
8757	The Lake And The River	m.0f3dyn9	328995	180	The Dear Hunter			
8763	Sworn To A Great Divide	m.0f03q49	329218	361	Soilwork			
8764	With Strangers	m.0dzm8gp	329225	39748	Little Joy			
8774	Big TV	m.0wjv2m0	329480	2474	White Lies			
8781	Sick Heart River	m.0drjr2v	329587	361	Soilwork			
8784	Easy Fraction	m.0q9brw3	329955	25761	Breakbot	Male	1981-10-05	Corbeil-Essonnes
8786	Body Movin' (Fatboy Slim remix)	m.0dtrrzh	330174	1998	Beastie Boys			
8794	For Those About To Rot	m.0fd__vp	330536	20895	Soulfly			
8804	The Living Infinite II	m.0slx_db	330755	361	Soilwork			
8808	Who's Got My Back?	m.0nbbn9	330870	5192	Creed			
8815	Light Discovering Darkness	m.0f03q6l	331075	361	Soilwork			
8818	Final Fatal Force	m.0nq0x0	331175	361	Soilwork			
8830	Demon In Veins	m.0typ32	331427	361	Soilwork			
8831	Razorlives	m.0g5zssw	331428	361	Soilwork			
8853	We Bring An Arsenal	m.0sjg660	331968	7317	Lostprophets			
8858	Untidaled	m.0nmxhhy	332042	8773	The Devil Wears Prada			
8862	Trellisaze	m.0nw38g	332176	2828	Slowdive			
8864	Designing the Enemy	m.0frs9ff	332233	1607	Fear Factory			
8874	Before The Damned	m.0nl4096	332502	7959	All That Remains			
8895	Bastard Samurai	m.0fw7z54	332797	3083	High on Fire			
8897	God Is For The Dead	m.0fts48f	332806	20399	Ill Niño			
8900	Pharmaecopia	m.0ltvrg	332873	15749	Mudvayne			
8901	Trapped in the Wake of a Dream	m.0q6y4z	332896	15749	Mudvayne			
8921	Amber Changing	m.0x302q	333461	438	Rise Against			
8926	Martyr Art	m.0rk51v9	333609	26725	The Agonist			
8927	Lovesick For Mina	m.01dnh8y	333633	6779	Cradle of Filth			
8934	The Venom Inside	m.0fsg29p	333758	6173	Chimaira			
8936	Along Comes a Spider	m.0wjznf	333765	92	Dio	Male	1988-05-31	Amsterdam
8938	A Light in a Darkened World	m.0rf08dh	333787	89	Killswitch Engage			
8948	Walking for Two Hours	m.0sh0qnk	333990	16982	The Twilight Sad			
8952	The Soft Beating	m.0nn1256	334131	18175	Efterklang			
8953	I Believe In Symmetry	m.0zmcp4	334178	2937	Bright Eyes			
8955	Autobiography Of A Nation	m.0m8ls2	334271	7272	Thursday			
8956	Stop the Fuckin' Car	m.011cpyh	334277	13757	Circa Survive			
8962	Waiting For November	m.0dz_0tz	334405	32732	DevilDriver			
8968	"Springfield	 or Bobby Got a Shadfly Caught in His Hair"	m.01bf1bc	334649	3059	Sufjan Stevens	Male	1975-07-01	Detroit
8979	Sarah Minor	m.0nnk356	334942	28187	Keaton Henson	Male	1988-03-24	London
8983	Scary Monsters and Nice Sprites (Phonat Remix)	m.0nds69h	335355	360	Skrillex	Male	1988-01-15	Los Angeles
8985	Silently Leaving the Room	m.0vxw7x	335556	44922	Carissa's Wierd			
8987	Farewell to All These Rotten Teeth	m.0vxw9f	335587	44922	Carissa's Wierd			
8992	Our Hearts Of Ruin	m.0nk_0zh	335679	42912	Blue Sky Black Death			
8995	Collecting Shields	m.0zxb0l	335767	18175	Efterklang			
8998	Crowquill	m.0rk2g5	335864	42976	Circle Takes the Square			
9000	Tommy The Bat	m.0f5ff2t	336075	3044	Infected Mushroom			
9004	Dear Mr. Supercomputer	m.01bf18n	336227	3059	Sufjan Stevens	Male	1975-07-01	Detroit
9007	Funchameleon	m.0nkjfj	336463	3044	Infected Mushroom			
9008	Song For A Blue Guitar	m.0lkkyq	336605	2784	Red House Painters			
9011	Interview at the Ruins	m.0rk2gm	336652	42976	Circle Takes the Square			
9012	Paint Or Pollen	m.0f71x22	336715	4532	Blind Pilot			
9020	Joe #1	m.0lgwht	337593	11237	Fugazi			
9021	The Place I Live	m.0w5q1t7	337645	18318	Mount Eerie			
9024	Calculation Theme	m.0sdxhg	337755	2733	Metric			
9025	The Ledge Beyond the Edge	m.0nl_xvh	337759	4890	Morcheeba			
9033	Bastards on Parade	m.0qggjl	338231	467	Dropkick Murphys			
9048	Regurgitated Disinformation	m.0dplrm5	338946	45314	Job for a Cowboy			
9053	Liar in the Glass	m.0f28kxx	339099	13301	Eyes Set to Kill			
9057	Many Men (Wish Death)	m.01d0d_y	339277	127	50 Cent	Male	1975-07-06	South Jamaica
9061	Scythian Empires	m.0d_rpyr	339398	6375	Andrew Bird	Male	1956-12-01	London
9062	Sequoia Throne	m.0fb_j63	339467	9037	Protest the Hero			
9077	Gonna Be a Blackout Tonight	m.0stvqd	340962	467	Dropkick Murphys			
9079	Supernova Goes Pop	m.0mnrcb	341270	17706	Powerman 5000			
9080	Here Sometimes	m.0frm4bm	341559	2846	Blonde Redhead			
9088	Love and Let Love	m.0rf060k	342242	3349	Gossip			
9094	Die Clubnummer	m.0gdvtp6	342754	12207	Modeselektor			
9107	Savage Night At The Opera	m.0g7xbwv	344343	17006	Destroyer			
9127	VaVaTo	m.017vt2z	346045	22939	Vavamuffin			
9131	Inside the City of Glass	m.0q39j4	346357	6395	Katatonia			
9132	Forever Can Be	m.0nlqgpq	346386	19733	ASHES dIVIDE			
9138	I Wanna Secret Family (With You)	m.0jxwspq	347609	141	The Offspring			
9139	All I Have Left Is You	m.0jxwspj	347611	141	The Offspring			
9142	Secrets from the Underground	m.0jxwsp0	347615	141	The Offspring			
9149	Hacksaw Decapitation	m.0l5rw2	348946	6122	Cannibal Corpse			
9151	Bilder mit Katze	m.0fv21j7	349547	47370	Frittenbude			
9152	The Ratio Of Freckles To Stars	m.0wwpkk	349654	30180	Halou			
9154	The Levitated	m.0rgvrgd	349798	7993	Scale the Summit			
9158	Under the Rotted Flesh	m.012ly19	350181	6122	Cannibal Corpse			
9160	Sickening Metamorphosis	m.0l5rwj	350230	6122	Cannibal Corpse			
9161	Consonant Hemispheres	m.0nnh5wn	350377	17547	Textures			
9169	Newbop	m.0qjtm0r	351890	10977	Caravan Palace			
9173	Blue Eyed Hexe	m.0zxkzqt	352993	2487	Pixies			
9175	You Got Yr. Cherry Bomb	m.0dn51p0	353066	1789	Spoon			
9176	Goodnight Laura	m.0fw1qpr	353068	1789	Spoon			
9177	Andrew In Drag	m.0nntyy9	353099	11266	The Magnetic Fields			
9184	Pts.of.Athrty	m.0my_vy	353433	301	Linkin Park			
9187	Keepers of Fellow Man	m.0y9d96d	353958	7959	All That Remains			
9188	"Some Of The People	 All Of The Time"	m.0nn8l0v	353964	7959	All That Remains			
9192	Black Horses Stampede	m.0nmgvlt	354444	17547	Textures			
9195	Stoic Resignation	m.0nn8657	354457	17547	Textures			
9203	Divide Paths	m.0qdg6d0	354642	15095	Veil of Maya			
9210	Bugs Don’t Buzz	m.0xg3jm7	355115	22806	Majical Cloudz			
9216	They Always Fly Away	m.0yc3q7n	355305	40910	Blouse			
9230	Armourland	m.0smpv28	356403	4579	Everything Everything			
9234	In the Grace of Your Love	m.0nm0dcy	356563	17095	The Rapture			
9235	All Delighted People (Original Version)	m.0frs103	356580	3059	Sufjan Stevens	Male	1975-07-01	Detroit
9243	Abnegating Cecity	m.0y33n0	357018	184	Meshuggah			
9244	Erroneous Manipulation	m.0y33mt	357019	184	Meshuggah			
9245	Paralyzing Ignorance	m.0y33ml	357020	184	Meshuggah			
9256	A Sky for Shoeing Horses Under	m.0dsgvwn	357741	4636	Why?			
9257	The Fall of Mr. Fifths	m.0dp28pq	357742	4636	Why?			
9261	It Is Not Meant to Be	m.0133t8qt	357902	4134	Tame Impala			
9265	Die On The Floor	m.0nn3cg_	357982	1666	Franz Ferdinand			
9270	The Sick Bed Of Cuchulainn	m.0137rpk	358033	9535	The Pogues			
9272	Eternal Kingdom	m.0dswc07	358069	12381	Cult of Luna			
9274	Live At The Apocalypse Cabaret	m.0ybg6n	358326	4630	The Blood Brothers			
9281	From Her Lips to God's Ears (The Energizer)	m.01db6d8	358666	16881	Against Me!			
9286	Journey Through Pressure	m.0179c5g	358897	6395	Katatonia			
9287	The Wedding Toccata Theme	m.0f71dtz	359025	12207	Modeselektor			
9289	Station Mir 2099	m.0dx58h9	359043	2920	Vitalic	Male	1976-01-01	Dijon
9318	Mire Deep	m.0dt287z	359846	12381	Cult of Luna			
9321	This Is the Best Day Ever	m.0mz5xr	359908	347	My Chemical Romance			
9324	D.J.S	m.0m4llc	360126	11732	Sublime			
9328	Specks of Light	m.0dvdp08	360469	17507	Pelican			
9329	Glass Realms	m.0nl_3lv	360619	2505	This Will Destroy You			
9340	You Kill Me (In a Good Way)	m.0nllzf1	361495	14141	Sleeping with Sirens			
9342	The Left Side of Everywhere	m.0nmgq27	361527	14141	Sleeping with Sirens			
9346	Watch n' Learn	m.0wkphqj	361804	355	Rihanna	Female	1988-02-20	Saint Michael
9348	The Beautiful Mistake	m.01c34md	361897	8851	As Blood Runs Black			
9350	Mein Baumhaus	m.0nljb2r	362204	8876	We Butter the Bread With Butter			
9351	This Is Exile	m.0dy1txr	362206	20775	Whitechapel			
9352	"When I Go Out	 I Want To Go Out On A Chariot Of Fire"	m.01dn8w9	362291	13066	Escape the Fate			
9356	Texas Is South	m.0dngrm6	362626	8773	The Devil Wears Prada			
9358	Masses Of A Dying Breed	m.0ybw95b	362651	9147	Miss May I			
9363	Thirteen Autumns and a Widow	m.0pjdf6	362934	6779	Cradle of Filth			
9365	The Blue Marble and the New Soul	m.0fqr_8f	362950	174	Nevermore			
9368	A Prophecy of Worlds to Fall	m.0rkpzwx	363022	8035	Xandria	Male	1967-04-12	Ceilândia
9369	Enhance my Nightmare	m.0159xkn	363025	7396	Sonic Syndicate			
9372	In Flames You Burn	m.0mvw9y	363076	27746	Dream Evil			
9374	As the Sun	m.0159fy9	363105	6844	Samael			
9380	Szerencsétlen	m.010rz6n	363313	12603	Venetian Snares	Male	1975-01-11	Winnipeg
9382	Minotaur (The Wrath of Poseidon)	m.0wt4cyt	363495	38997	Fleshgod Apocalypse			
9385	Lonely Solipsist	m.0nn1zbj	363632	26725	The Agonist			
9391	Bride of the Crimson Sea	m.0101qgc	363945	6157	Eternal Tears of Sorrow			
9397	Soulcarvers	m.0nlt_p7	364206	7506	Ghost Brigade			
9401	Letting the Cables Sleep	m.0llgc1	364521	1826	Bush			
9406	Sin Deep My Wicked Angel	m.0mf60r	364641	6779	Cradle of Filth			
9407	Warriors Trial	m.0rjd3r	364643	6766	Amorphis			
9412	"Queen Of Winter	 Throned"	m.0n9m91	365407	6779	Cradle of Filth			
9414	Portrait of the Dead Countess	m.0lh4fm	365441	6779	Cradle of Filth			
9415	Veil Of Sin	m.0wgf73	365449	6766	Amorphis			
9420	Countdown's Begun	m.0dsh05l	365633	37	Ozzy Osbourne	Male	1948-12-03	Marston Green
9424	Suicide And Other Comforts	m.0mf621	365707	6779	Cradle of Filth			
9441	Sleepwalk City	m.0y99sjd	367075	2508	65daysofstatic			
9449	Yes future!	m.0q88219	367871	10338	Noize MC	Male	1985-03-09	Yartsevo
9459	The Parish of Space Dust	m.0nm74l3	368396	1677	Gorillaz			
9479	Overpowered by Funk	m.0lhw2s	370254	329	The Clash			
9482	The Magic Russian Bottle	m.0nmtjdw	370859	14825	Netsky	Male	1989-03-22	Edegem
9483	The Messenger 2012	m.0q89n0r	371032	3044	Infected Mushroom			
9484	Humans Remain Human Remains	m.0f3128z	371153	17527	Red Fang			
9499	"Pathetic	 Ordinary"	m.01cccn_	374021	7333	Alesana			
9501	Her Sisters They Were Weak	m.0wy1pz	374296	17474	Witchcraft			
9504	Il Canto del Vento	m.01dw410	374867	8034	Rhapsody of Fire			
9525	Kontact Me	m.0ffd3f7	378752	6195	Boys Noize	Male	1982-08-22	Hamburg
9533	Fuel Up	m.0nndzhy	379797	2661	Stornoway			
9540	You And Me Are Gone	m.0ft4jxj	380921	9959	Jamie Cullum	Male	1979-08-20	Rochford
9545	Typhonian Soul Zodiack	m.0qtsk1	381177	383	Behemoth			
9548	I Will Fade	m.01br60f	381474	269	Archive			
9555	For Your Malice	m.0qlr_k	381908	51	Lamb of God			
9560	Silhouette of a Dancer	m.0dsmp3l	382576	8596	Delain			
9565	34 Ghosts IV	m.0drddmr	382899	289	Nine Inch Nails			
9566	33 Ghosts IV	m.0drddkd	382900	289	Nine Inch Nails			
9569	Letter to the Unborn	m.0mc6z6	383513	51	Lamb of God			
9581	Forever Shamed	m.0fthlft	385560	316	Godsmack			
9584	Through The Eyes Of A Raven	m.0nn1r_x	386605	33	Arch Enemy			
9591	Unchained (Tales of the Unexpected)	m.0f47fmb	386946	67	Anathema			
9596	Bahnhof Rumble	m.0nlqnjy	387295	3153	The Chemical Brothers			
9605	Ashes and Dreams	m.019c83k	388358	1772	Theatre of Tragedy			
9615	Trade in Your Guns for a Coffin	m.0v1_7jz	388892	3661	Rob Zombie	Male	1965-01-12	Haverhill
9617	My Ugly Boy	m.0fqyf1k	389075	1676	Skunk Anansie			
9619	We Must Bury You	m.012vb0p	389292	6395	Katatonia			
9625	Curse Me Good	m.0qdgm0s	389576	98	The Heavy			
9628	Lunar Sanctum	m.0rqcmg	389849	3916	Kamelot			
9642	Where Did the Angels Go	m.0q720r9	390591	686	Papa Roach			
9643	6 Ghosts I	m.0drddl8	390598	289	Nine Inch Nails			
9649	Jillian (I'd Give my Heart)	m.0zr7l6	390904	1514	Within Temptation			
9665	Walking by a Wire	m.0q39h8	391288	6395	Katatonia			
9666	Soil's Song	m.0179c3h	391289	6395	Katatonia			
9670	Nocnym pociągiem aż do końca świata	m.01bpklm	391526	82	Myslovitz			
9678	The Thousand Names of God	m.0nmxk0f	391681	365	Motörhead			
9694	Room a Thousand Years Wide	m.0l1k_t	392480	507	Soundgarden			
9696	Nightmare/The Dreamtime	m.0mptcv	392638	365	Motörhead			
9697	Nur Ihr Allein	m.0130vmq	392672	14726	In Extremo			
9723	Pale Enchantress	m.0q31x0	394470	8037	Tristania			
9726	With You There to Help Me	m.0svjsz	394588	3268	Jethro Tull	Male	1674-03-30	Basildon
9741	Panik Panik	m.0dxs6m3	396152	3078	Manu Chao	Male	1961-06-21	Paris
9744	Besoin de la Lune	m.0dxs6km	396158	3078	Manu Chao	Male	1961-06-21	Paris
9757	If I Leave You	m.01285q0	397274	11224	Mando Diao	Female	1982-01-01	Kuhmo
9768	Next To Be Lowered	m.01285rb	399008	11224	Mando Diao	Female	1982-01-01	Kuhmo
9772	Moscas en la Casa	m.0m3rl9	399188	8671	Shakira	Female	1977-02-02	Barranquilla
9779	We Won't Need Legs to Stand	m.0v2p7r	400640	3059	Sufjan Stevens	Male	1975-07-01	Detroit
9780	Sorry Go 'Round	m.019zbf3	400727	6795	Poets of the Fall			
9782	"Okay	 I Feel Better Now"	m.0dqvy25	401041	8696	AFI			
9798	An Industry of Murder	m.0q9glx1	403112	17408	Graveyard			
9799	Rss	m.0rf348d	403121	17408	Graveyard			
9800	"No Good	 Mr Holden"	m.0nn_ssl	403140	17408	Graveyard			
9804	Big lost	m.0dz09vf	403435	43356	Diplo	Male	1978-11-10	Tupelo
9805	Story to Be Told	m.0ftnm2y	403451	1947	M.I.A.			
9808	Crucial Velocity	m.0sm8qbp	403532	5254	Clutch			
9814	Onemosphere	m.0s2lh3	404211	15154	Atmosphere			
9816	Dear Justice Letter	m.0ll767	404339	11237	Fugazi			
9823	Double Freedom	m.0ft1lbm	404598	17560	Samsara Blues Experiment			
9829	Far Away Coast	m.0mh433	404873	467	Dropkick Murphys			
9834	Pain In The World	m.0mn841	405367	1532	Danzig			
9851	On The Bird In The Cage	m.0drdp_w	408343	14998	Have Heart			
9852	Fighting for a Lost Cause	m.0dq989w	408468	15654	Antimatter			
9872	Their Beloved Absentee	m.0vxqsry	411983	7050	The Black Dahlia Murder			
9873	Every Rope a Noose	m.0vxqsp0	411984	7050	The Black Dahlia Murder			
9874	Blood Mine	m.0vxqsl8	411985	7050	The Black Dahlia Murder			
9875	In Hell Is Where She Waits for Me	m.0vxqrnb	411990	7050	The Black Dahlia Murder			
9876	No Paradise for The Damned	m.0zbsrj	412551	18458	Nasum			
9879	The Crying of Lot G	m.0nt1n6	412927	2638	Yo La Tengo			
9880	The Silence in Between	m.0tr970s	413257	7403	Dark Tranquillity			
9882	Federal Funding	m.0fwxc0w	413330	6270	Cake			
9885	Map Of Scars	m.0vxqsyl	413362	7050	The Black Dahlia Murder			
9898	One Year from Now	m.0q39h1	414324	6395	Katatonia			
9901	Blood Like Cream	m.0y6918m	414669	17527	Red Fang			
9903	Im Ascheregen	m.0wtbbbx	414947	43624	Casper	Male	1982-09-25	Lemgo
9906	Leave Me (Like You Found Me)	m.0f2j84r	415231	3730	Wilco			
9926	Ungrateful Little Father	m.0nmvzx0	417755	5821	Broken Social Scene			
9929	Day to End	m.0m0l7t	418441	7403	Dark Tranquillity			
9933	Witchtripper	m.0lhhktp	419125	5891	Down			
9934	L'Astronaut	m.013tkw8	419309	9430	Every Time I Die			
9941	7/4 (Shoreline)	m.014qw75	420773	5821	Broken Social Scene			
9943	Animal Backwards	m.0g02g1r	421280	7488	Minus the Bear			
9946	We Are Not a Football Team	m.0pbxwc	421287	7488	Minus the Bear			
9948	Andy Wolff	m.0pbxxp	421347	7488	Minus the Bear			
9949	I Lost All My Money at the Cock Fights	m.0pbxxg	421348	7488	Minus the Bear			
9953	Timeaway	m.0qzdm4p	421740	4394	Darkstar			
9969	Last Stand for Independence	m.0k1qgn3	423925	432	Testament			
9972	Seed Awakening	m.0q_01r	424956	174	Nevermore			
9975	Bandwitch	m.014qw94	425037	5821	Broken Social Scene			
10000	Color Dropping	m.0fv4lcp	430548	40000	Eskmo			
10008	Behind the Barn	m.0rf4zkx	430832	6375	Andrew Bird	Male	1956-12-01	London
10023	"540	000° Fahrenheit"	m.0147vmj	432063	1607	Fear Factory			
10027	Live Like I'm Real	m.0fk12wd	432714	8996	Born of Osiris			
10030	Beyond The Eyelids	m.0dqkzkw	432727	19	Riverside			
10034	Meet Me at Lookout Point	m.0dmz6yt	433290	16889	Devendra Banhart	Male	1981-05-30	Houston
10037	An Ascent	m.0dqpnmk	433495	8996	Born of Osiris			
10044	Cologne Cerrone Houdini	m.0nlj6hj	434213	6130	Goldfrapp			
10049	Settle For A Draw	m.01bwh4c	436075	4115	Arctic Monkeys			
10054	See The Sun (Alternate Version)	m.0fxrjs9	437815	45	The Kooks			
10059	Do as De La Does	m.0m58nq	440289	5304	De La Soul			
10060	Potholes in My Lawn	m.0m58n8	440290	5304	De La Soul			
10061	Transmitting Live From Mars	m.0m58m5	440293	5304	De La Soul			
10067	Life in a Glasshouse	m.0ltssp	441261	1602	Radiohead			
10099	Pinocchio Story (Freestyle Live from Singapore)	m.0rf2j03	445909	330	Kanye West	Male	1977-06-08	Atlanta
10100	All Eyes on the Saint	m.0dsyhm3	445912	2868	Enter Shikari			
10109	Liquid Lives	m.0nnn4nk	446127	7487	Hadouken!			
10121	Thorn of Crowns	m.0d_7rwv	447314	20810	Echo & the Bunnymen			
10124	Head Cut	m.0lm5jd	447522	12187	Siouxsie and the Banshees			
10127	The Bluebell	m.0f6ycmz	447634	10046	Patrick Wolf	Male	1981-05-04	Graz
10139	Poor In Love	m.0g6vwc4	448801	17006	Destroyer			
10140	White People for Peace	m.0dy95v0	448840	16881	Against Me!			
10145	Trapped in My Mind	m.0fvnhn0	449395	3415	Kid Cudi	Male	1984-01-30	Cleveland
10151	Polaroids Of Polar Bears	m.0qc79x	450357	8920	Alexisonfire			
10165	Nameless Streets	m.0f30whs	451089	14841	Defeater			
10167	Echobo	m.0wcx3pw	451253	14455	Anamanaguchi			
10171	Grains of Wrath	m.0f6c1s0	451491	1958	Bad Religion			
10175	Can't See My Own Face	m.0nmt6sn	451826	23388	How to Dress Well	Male	1984-01-01	Chicago
10184	Computer Camp Love	m.010qcsq	452662	18835	Datarock			
10187	If I Could Feel Again	m.0fr7fqn	452789	15104	Pretty Lights	Male	1981-11-25	Fort Collins
10190	"Kick	 Push II"	m.01drvm0	452979	217	Lupe Fiasco	Male	1982-02-16	Chicago
10193	Time Xone	m.0fvgt99	453203	4078	These New Puritans			
10194	The Right Type	m.0nl63sr	453245	2479	Chromeo			
10197	"Love	 What You Doing?"	m.0fqgzxz	453376	10882	We Have Band			
10209	"To the Forest	 Towards the Sea"	m.0nlz8fy	455156	4487	Chelsea Wolfe	Female	1983-11-14	Roseville
10212	Stones From the Sky	m.0lz26h	455178	8731	Neurosis			
10214	From Where Its Roots Run	m.0lz25m	455181	8731	Neurosis			
10223	Distill (Watching the Swarm)	m.0dzw5vz	455969	8731	Neurosis			
10226	Teese	m.0zsc89b	456261	34583	Warpaint			
10230	Criminally Insane (Remix)	m.0lmzv3	456333	43	Slayer			
10237	The War Starter	m.0v81g8	456612	3845	Saint Vitus			
10238	H.A.A.G.	m.0wnrc_	456614	3845	Saint Vitus			
10248	Muezli	m.0fv653c	457362	20557	Slo Burn			
10251	Cockroach en Fleur	m.0dtggds	457390	4681	Baroness			
10252	Wailing Wintry Wind	m.0dtggdf	457391	4681	Baroness			
10259	Of Nails and Sinners	m.0m0zqc	457969	8800	Arcturus			
10260	For to End Yet Again	m.0mz6m1	457975	8800	Arcturus			
10261	Land of Pleasant Living	m.012s2m6	458007	5254	Clutch			
10262	Tripping the Alarm	m.012s2ls	458009	5254	Clutch			
10263	Mice and Gods	m.013sst_	458014	5254	Clutch			
10267	Perséphone (Coré)	m.0g1s1mx	458312	2457	Year of No Light			
10269	Yet Another Raft of the Medusa (Pollard's Weakness)	m.0f95wt3	458418	15255	Ahab			
10270	Day Nineteen: Disclosure	m.0x3h_z	458606	243	Ayreon			
10293	Winning A War	m.0164dsf	459367	8010	Pain of Salvation			
10295	A Caress Of Stars	m.0y4j6h	459550	8233	Tiamat			
10299	Det Iskalla Trollblodet	m.0v93qn	459748	5818	Finntroll			
10306	Hammer Without a Master	m.0lnw9b	460881	23478	Broadcast			
10310	Men in This Town	m.0fqsdg9	461542	8671	Shakira	Female	1977-02-02	Barranquilla
10320	Lubię mówić z tobą	m.0qskl5	462504	22637	Akurat			
10327	Smoke Ring for My Halo	m.0gd9hh6	463926	11285	Kurt Vile	Male	1980-01-03	Lansdowne
10331	When You're in Prison	m.011kpmp	464230	141	The Offspring			
10334	Deprave to Redeem	m.0xnvqqw	464606	41230	Hour of Penance			
10338	Revocate The Agitator	m.0lv7sn	465011	6283	Deicide			
10339	NieRaj	m.0fg5x3n	465029	178	Hunter			
10340	Adversary of Bigotry	m.0fxplc8	465035	41230	Hour of Penance			
10341	Incestuous Dynasty of Worms	m.0fvqxg0	465036	41230	Hour of Penance			
10342	Jerk-Off (live)	m.0l1wf4	465056	129	Tool			
10343	Cold and Ugly (live)	m.0l1lc5	465057	129	Tool			
10345	We're From America	m.0dzjvnn	465439	1092	Marilyn Manson	Male	1969-01-05	Canton
10349	Elevator Hopper	m.0xtz8p	465581	22010	Kid Koala	Male	1974-12-05	Vancouver
10350	Laukr	m.0dnrscd	465606	32703	Wardruna			
10359	Under Dreamskies	m.0wkbyj	466625	30724	Empyrium			
10360	An Experiment In Homicide	m.0l5dzd	466685	6122	Cannibal Corpse			
10361	Dancing mountains	m.0dsn37s	466695	1696	M83			
